combo,partner_crime,child_crime,stranger_crime,burglary_home_stranger,property_rel,victim_male,victim_female,victim_unknown_sex,offender_male,offender_female,offender_unknown_sex,victim_minor,victim_adult,offender_minor,offender_adult,property_crime,person_crime,society_crime
CIMARRON-OK-2020-10,0,3,0,0,NA,4,2,0,1,2,1,3,3,3,3,3,3,0
CIMARRON-OK-2020-11,0,0,0,0,NA,6,1,0,6,0,1,0,7,0,7,11,0,0
CIMARRON-OK-2020-12,2,1,1,0,NA,2,1,0,3,1,1,0,3,0,3,1,2,2
CIMARRON-OK-2020-2,1,1,2,0,NA,1,3,0,2,0,1,0,4,0,4,2,2,0
CIMARRON-OK-2020-3,1,0,0,0,NA,3,8,0,1,0,2,0,11,0,11,11,1,0
CIMARRON-OK-2020-4,1,1,1,0,NA,5,1,0,2,1,1,1,5,1,5,3,3,0
CIMARRON-OK-2020-5,0,0,0,0,NA,6,1,0,1,0,2,0,5,0,5,8,0,0
CIMARRON-OK-2020-6,0,5,0,0,NA,4,2,1,4,1,2,2,5,2,5,2,5,0
CIMARRON-OK-2020-7,2,1,0,0,NA,3,2,0,6,1,0,0,5,0,5,5,2,2
CIMARRON-OK-2020-8,1,2,1,0,NA,3,0,0,6,0,0,0,3,0,3,1,2,3
CIMARRON-OK-2020-9,0,0,0,0,NA,2,4,0,2,1,0,0,6,0,6,6,0,0
CLACKAMAS-OR-2020-1,621,560,776,4,NA,3710,3116,64,3292,1458,656,170,6603,170,6603,7230,1243,773
CLACKAMAS-OR-2020-10,630,572,709,1,NA,2931,2520,53,2241,751,282,115,5304,115,5304,5813,1153,507
CLACKAMAS-OR-2020-11,567,564,666,1,NA,2959,2305,42,2214,668,380,82,5156,82,5156,5779,1067,369
CLACKAMAS-OR-2020-12,493,439,574,1,NA,2371,1889,47,1841,446,339,88,4161,88,4161,4669,914,269
CLACKAMAS-OR-2020-2,574,518,757,0,NA,3506,3207,128,3782,1309,534,151,5972,151,5972,7405,1239,539
CLACKAMAS-OR-2020-3,551,500,632,4,NA,2542,2121,39,2343,731,573,129,4537,129,4537,5087,1082,449
CLACKAMAS-OR-2020-4,448,364,537,7,NA,2444,1988,61,2283,631,399,64,4377,64,4377,4641,916,567
CLACKAMAS-OR-2020-5,539,478,604,0,NA,2334,2015,69,2455,688,335,86,4251,86,4251,4770,1040,653
CLACKAMAS-OR-2020-6,541,460,612,0,NA,2268,1927,58,1878,636,331,86,4123,86,4123,4513,966,391
CLACKAMAS-OR-2020-7,663,597,795,3,NA,2800,2214,81,2189,819,424,129,4926,129,4926,5222,1211,421
CLACKAMAS-OR-2020-8,579,555,744,2,NA,2939,2431,73,2344,665,285,107,5290,107,5290,5707,1118,411
CLACKAMAS-OR-2020-9,629,604,727,0,NA,3047,2332,66,2246,665,403,97,5265,97,5265,5690,1101,443
CLAIBORNE-LA-2020-1,4,3,5,0,NA,4,6,0,8,2,0,1,7,1,7,7,6,0
CLAIBORNE-LA-2020-10,5,6,4,0,NA,14,2,0,17,4,0,0,11,0,11,8,10,9
CLAIBORNE-LA-2020-11,3,2,4,0,NA,6,7,0,13,1,0,1,12,1,12,8,6,4
CLAIBORNE-LA-2020-12,1,1,2,0,NA,5,3,0,9,1,0,0,7,0,7,7,2,5
CLAIBORNE-LA-2020-2,3,2,3,0,NA,2,10,0,5,1,0,1,11,1,11,8,4,0
CLAIBORNE-LA-2020-3,0,0,0,0,NA,2,1,0,4,2,0,0,2,0,2,7,0,0
CLAIBORNE-LA-2020-4,0,0,1,0,NA,2,0,0,1,0,0,0,2,0,2,1,1,0
CLAIBORNE-LA-2020-5,0,0,0,0,NA,0,0,0,2,1,0,0,0,0,0,1,0,2
CLAIBORNE-LA-2020-6,3,1,1,0,NA,7,6,0,4,2,0,0,11,0,11,15,3,0
CLAIBORNE-LA-2020-7,8,7,6,0,NA,12,16,0,23,2,0,1,23,1,23,17,11,5
CLAIBORNE-LA-2020-8,2,0,1,0,NA,11,6,0,11,2,0,0,17,0,17,15,3,6
CLAIBORNE-LA-2020-9,1,1,1,0,NA,3,1,0,7,1,0,0,4,0,4,5,1,6
CLAIBORNE-TN-2020-1,4,7,7,0,NA,51,24,0,95,19,25,1,69,1,69,79,12,48
CLAIBORNE-TN-2020-10,8,8,8,0,NA,29,33,1,46,24,27,0,63,0,63,48,19,30
CLAIBORNE-TN-2020-11,19,17,16,0,NA,33,29,1,64,17,17,2,59,2,59,46,22,30
CLAIBORNE-TN-2020-12,7,7,13,0,NA,25,20,0,44,7,19,1,44,1,44,35,18,17
CLAIBORNE-TN-2020-2,8,6,25,0,NA,54,33,2,73,25,25,2,87,2,87,66,34,23
CLAIBORNE-TN-2020-3,4,5,8,0,NA,21,16,1,41,20,16,0,38,0,38,42,11,24
CLAIBORNE-TN-2020-4,4,6,6,0,NA,22,28,0,43,20,18,3,47,3,47,44,15,22
CLAIBORNE-TN-2020-5,13,11,16,0,NA,46,18,1,65,23,20,0,62,0,62,44,21,43
CLAIBORNE-TN-2020-6,17,15,18,0,NA,35,39,0,54,36,27,1,71,1,71,59,24,34
CLAIBORNE-TN-2020-7,19,12,12,0,NA,34,35,0,53,29,25,5,64,5,64,61,28,18
CLAIBORNE-TN-2020-8,20,10,8,0,NA,39,29,0,63,25,23,2,66,2,66,53,28,30
CLAIBORNE-TN-2020-9,7,5,6,0,NA,22,24,0,55,18,28,2,43,2,43,40,13,48
CLALLAM-WA-2020-1,43,29,40,0,NA,113,112,1,128,65,0,9,209,9,209,219,83,22
CLALLAM-WA-2020-10,34,37,42,1,NA,135,106,1,159,58,1,11,223,11,223,278,68,30
CLALLAM-WA-2020-11,49,48,54,0,NA,110,107,0,126,42,0,9,205,9,205,229,75,25
CLALLAM-WA-2020-12,37,38,53,2,NA,133,100,0,134,42,1,13,213,13,213,196,87,21
CLALLAM-WA-2020-2,35,38,47,0,NA,88,84,1,109,47,1,17,153,17,153,154,68,29
CLALLAM-WA-2020-3,27,20,49,3,NA,116,134,0,166,58,2,15,231,15,231,227,82,26
CLALLAM-WA-2020-4,39,42,41,3,NA,131,120,2,161,47,0,12,239,12,239,262,75,26
CLALLAM-WA-2020-5,44,42,66,5,NA,168,185,1,188,58,0,7,338,7,338,312,106,41
CLALLAM-WA-2020-6,38,45,57,2,NA,167,137,0,194,71,0,18,273,18,273,271,94,48
CLALLAM-WA-2020-7,42,56,41,6,NA,174,132,1,165,72,0,11,284,11,284,276,92,36
CLALLAM-WA-2020-8,33,30,34,1,NA,126,123,1,143,57,6,9,239,9,239,251,63,37
CLALLAM-WA-2020-9,30,28,40,6,NA,122,144,2,181,48,2,13,251,13,251,272,74,36
CLARE-MI-2020-1,16,12,12,0,NA,32,24,1,48,9,1,8,48,8,48,34,30,13
CLARE-MI-2020-10,20,16,22,0,NA,57,41,0,74,18,7,12,78,12,78,71,41,29
CLARE-MI-2020-11,18,13,19,1,NA,47,43,0,62,14,2,5,78,5,78,61,33,14
CLARE-MI-2020-12,26,22,25,0,NA,38,30,0,58,16,4,15,46,15,46,33,40,18
CLARE-MI-2020-2,14,9,6,0,NA,18,19,0,40,10,1,6,30,6,30,19,22,18
CLARE-MI-2020-3,10,6,10,2,NA,32,30,0,55,22,14,3,59,3,59,46,25,24
CLARE-MI-2020-4,20,12,19,0,NA,19,45,0,52,16,16,1,63,1,63,32,37,15
CLARE-MI-2020-5,19,18,26,0,NA,37,28,2,43,26,23,13,54,13,54,35,41,17
CLARE-MI-2020-6,20,10,24,0,NA,46,38,0,66,22,25,0,79,0,79,56,36,33
CLARE-MI-2020-7,51,40,52,0,NA,82,54,0,101,30,37,10,124,10,124,73,75,27
CLARE-MI-2020-8,21,15,19,3,NA,39,38,0,79,21,3,9,59,9,59,49,35,31
CLARE-MI-2020-9,11,8,22,0,NA,44,46,0,54,26,11,6,76,6,76,69,30,31
CLARENDON-SC-2020-1,33,37,27,0,NA,121,105,1,212,49,96,16,197,16,197,185,80,92
CLARENDON-SC-2020-10,85,72,56,0,NA,125,143,0,210,92,68,32,236,32,236,160,146,64
CLARENDON-SC-2020-11,38,46,36,0,NA,83,95,0,139,74,63,6,163,6,163,119,89,68
CLARENDON-SC-2020-12,25,23,19,0,NA,84,77,3,123,39,79,15,138,15,138,134,57,50
CLARENDON-SC-2020-2,44,35,40,0,NA,111,113,1,174,59,76,14,200,14,200,148,108,53
CLARENDON-SC-2020-3,40,51,66,0,NA,136,130,1,185,104,88,18,243,18,243,206,119,52
CLARENDON-SC-2020-4,41,44,46,0,NA,111,92,3,138,51,70,14,183,14,183,147,84,28
CLARENDON-SC-2020-5,54,53,67,0,NA,146,188,0,240,68,88,19,308,19,308,232,134,30
CLARENDON-SC-2020-6,75,83,78,0,NA,144,159,2,219,100,83,5,296,5,296,174,167,61
CLARENDON-SC-2020-7,42,50,51,15,NA,151,167,4,262,75,77,12,309,12,309,253,109,52
CLARENDON-SC-2020-8,45,48,34,0,NA,148,117,0,186,69,80,18,245,18,245,187,104,44
CLARENDON-SC-2020-9,43,60,40,0,NA,83,88,2,142,50,58,15,154,15,154,110,85,55
CLARK-AR-2020-1,56,58,63,1,NA,60,117,2,93,75,23,3,168,3,168,117,72,21
CLARK-AR-2020-10,19,28,27,0,NA,45,46,0,68,21,30,5,84,5,84,77,39,19
CLARK-AR-2020-11,8,23,19,0,NA,25,60,4,62,34,13,13,74,13,74,70,39,24
CLARK-AR-2020-12,17,21,27,0,NA,48,41,0,42,26,30,5,83,5,83,77,32,9
CLARK-AR-2020-2,9,36,12,0,NA,40,40,0,55,42,16,5,57,5,57,48,45,25
CLARK-AR-2020-3,11,21,28,0,NA,34,46,2,55,37,17,4,73,4,73,72,43,10
CLARK-AR-2020-4,11,23,17,1,NA,32,44,2,61,21,9,2,73,2,73,56,36,12
CLARK-AR-2020-5,5,10,28,0,NA,45,48,0,78,34,21,14,78,14,78,79,41,28
CLARK-AR-2020-6,5,14,39,0,NA,39,64,2,57,30,29,7,94,7,94,69,50,9
CLARK-AR-2020-7,5,20,24,0,NA,91,115,3,46,19,26,5,195,5,195,180,43,8
CLARK-AR-2020-8,7,15,17,0,NA,29,39,0,43,26,15,3,62,3,62,56,28,11
CLARK-AR-2020-9,13,22,23,0,NA,33,57,0,65,37,15,5,84,5,84,74,36,30
CLARK-ID-2020-5,0,0,0,0,NA,1,1,0,8,1,0,0,2,0,2,2,0,9
CLARK-ID-2020-6,0,0,0,0,NA,1,0,0,3,0,0,0,1,0,1,1,0,3
CLARK-ID-2020-7,0,0,0,0,NA,0,1,0,3,9,0,0,1,0,1,0,1,11
CLARK-ID-2020-8,0,0,0,0,NA,0,0,0,16,7,0,0,0,0,0,0,0,23
CLARK-KS-2020-1,1,1,1,0,NA,2,0,0,3,1,1,0,2,0,2,1,1,3
CLARK-KS-2020-10,0,0,0,0,NA,3,0,0,5,0,0,0,3,0,3,4,0,2
CLARK-KS-2020-11,0,0,0,0,NA,2,0,0,0,0,0,0,2,0,2,2,0,0
CLARK-KS-2020-12,1,1,1,0,NA,2,2,0,0,1,0,0,4,0,4,3,1,0
CLARK-KS-2020-3,0,1,2,0,3,0,3,0,1,2,0,2,1,2,1,0,3,0
CLARK-KS-2020-4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
CLARK-KS-2020-5,0,0,0,0,NA,2,2,0,4,1,0,0,4,0,4,6,0,0
CLARK-KS-2020-6,0,0,0,0,NA,2,0,0,4,0,0,0,2,0,2,2,0,3
CLARK-KS-2020-7,0,0,0,0,NA,1,0,0,2,0,0,0,1,0,1,3,0,0
CLARK-KS-2020-8,1,1,1,0,NA,4,2,0,0,2,0,0,6,0,6,4,2,0
CLARK-KS-2020-9,0,0,0,0,NA,1,0,0,1,0,0,0,0,0,0,1,0,0
CLARK-KY-2020-1,12,48,15,0,NA,164,84,0,206,145,0,15,230,15,230,218,70,128
CLARK-KY-2020-10,13,25,13,0,NA,69,77,1,134,49,0,10,135,10,135,159,37,67
CLARK-KY-2020-11,10,14,16,0,NA,65,115,2,141,70,0,6,174,6,174,189,33,96
CLARK-KY-2020-12,7,13,6,1,NA,42,46,0,69,32,0,4,84,4,84,89,29,28
CLARK-KY-2020-2,3,22,10,1,NA,52,57,0,78,58,0,10,99,10,99,105,37,53
CLARK-KY-2020-3,20,41,25,1,NA,67,71,5,134,50,0,10,118,10,118,124,64,49
CLARK-KY-2020-4,8,17,12,0,NA,64,54,0,89,37,0,4,114,4,114,129,28,33
CLARK-KY-2020-5,78,110,68,3,NA,99,116,0,188,58,0,24,191,24,191,116,128,45
CLARK-KY-2020-6,11,23,14,0,NA,75,60,0,124,51,0,11,123,11,123,127,41,50
CLARK-KY-2020-7,13,26,14,0,NA,61,64,1,117,43,0,9,114,9,114,119,44,59
CLARK-KY-2020-8,26,34,28,1,NA,81,99,0,114,54,0,10,167,10,167,151,65,42
CLARK-KY-2020-9,12,45,19,1,NA,104,71,0,178,48,0,2,173,2,173,152,77,64
CLARK-OH-2020-1,5,42,7,2,NA,50,60,10,118,30,13,13,101,13,101,100,46,19
CLARK-OH-2020-10,8,46,17,1,NA,68,52,6,95,36,16,5,121,5,121,84,59,9
CLARK-OH-2020-11,7,24,5,0,NA,23,53,8,80,13,4,7,75,7,75,71,25,6
CLARK-OH-2020-12,11,21,7,2,NA,54,59,7,109,19,8,1,118,1,118,105,32,7
CLARK-OH-2020-2,11,43,10,2,NA,63,50,6,118,34,7,11,104,11,104,95,47,24
CLARK-OH-2020-3,14,71,15,1,NA,83,70,8,137,43,9,20,135,20,135,92,83,19
CLARK-OH-2020-4,12,36,11,0,NA,48,53,13,96,20,7,4,109,4,109,84,38,8
CLARK-OH-2020-5,9,34,4,1,NA,66,74,12,125,24,23,7,140,7,140,126,43,13
CLARK-OH-2020-6,7,26,7,2,NA,59,64,9,124,26,6,10,121,10,121,117,38,8
CLARK-OH-2020-7,20,44,22,2,NA,86,70,8,148,39,4,9,151,9,151,119,59,15
CLARK-OH-2020-8,3,20,8,3,NA,58,52,5,96,28,12,5,109,5,109,101,28,11
CLARK-OH-2020-9,11,26,4,0,NA,51,60,2,87,22,18,2,111,2,111,92,33,5
CLARK-SD-2020-1,0,0,0,0,NA,2,0,0,0,0,0,0,2,0,2,2,0,0
CLARK-SD-2020-10,0,1,0,0,NA,1,2,0,2,0,0,0,3,0,3,2,1,0
CLARK-SD-2020-11,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
CLARK-SD-2020-12,0,1,0,0,0,0,2,0,2,0,0,0,2,0,2,1,1,0
CLARK-SD-2020-2,0,2,0,0,NA,2,2,0,6,0,0,0,4,0,4,2,2,4
CLARK-SD-2020-3,0,0,3,0,NA,2,1,0,3,1,0,0,3,0,3,0,3,1
CLARK-SD-2020-4,0,0,0,0,NA,1,0,0,1,0,0,0,0,0,0,1,0,1
CLARK-SD-2020-5,0,0,0,0,NA,2,1,0,0,1,0,0,3,0,3,3,0,1
CLARK-SD-2020-6,1,1,1,0,NA,1,2,0,4,1,0,0,2,0,2,2,1,2
CLARK-SD-2020-7,0,1,0,0,NA,2,0,0,3,0,0,0,1,0,1,1,1,2
CLARK-SD-2020-8,1,0,0,0,NA,1,2,0,2,1,0,0,3,0,3,2,1,0
CLARK-SD-2020-9,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,1,2,0,0
CLARK-WA-2020-1,265,307,314,2,NA,1049,997,10,1129,403,730,183,1859,183,1859,2078,570,170
CLARK-WA-2020-10,279,340,390,14,NA,1274,1095,23,1205,492,790,95,2266,95,2266,2240,741,180
CLARK-WA-2020-11,226,263,281,15,NA,1027,881,22,910,327,141,70,1847,70,1847,1950,527,106
CLARK-WA-2020-12,175,215,187,6,NA,1070,889,79,980,369,138,53,1851,53,1851,1998,437,302
CLARK-WA-2020-2,196,227,221,17,NA,831,872,6,1026,377,599,102,1595,102,1595,1708,474,207
CLARK-WA-2020-3,224,264,220,7,NA,883,813,16,1131,408,626,92,1600,92,1600,1737,536,144
CLARK-WA-2020-4,259,317,254,20,NA,1108,1038,12,1135,443,888,112,2040,112,2040,2113,614,122
CLARK-WA-2020-5,247,326,253,14,NA,1379,1424,38,1134,517,934,123,2687,123,2687,2799,594,130
CLARK-WA-2020-6,295,365,310,2,NA,1111,1055,15,1077,423,731,79,2083,79,2083,2120,683,132
CLARK-WA-2020-7,258,310,291,3,NA,1186,1071,17,1179,392,808,129,2110,129,2110,2244,613,132
CLARK-WA-2020-8,314,394,458,13,NA,1294,1167,10,1333,431,789,127,2324,127,2324,2182,849,164
CLARK-WA-2020-9,265,356,312,10,NA,1261,1044,20,1227,375,798,94,2218,94,2218,2188,707,149
CLARK-WI-2020-1,7,5,6,0,NA,20,8,0,24,11,4,3,25,3,25,16,12,12
CLARK-WI-2020-10,12,9,10,0,NA,18,18,1,25,15,6,2,35,2,35,20,20,10
CLARK-WI-2020-11,1,1,1,0,NA,10,6,0,16,6,11,0,16,0,16,20,1,14
CLARK-WI-2020-12,5,6,4,0,NA,20,18,0,18,4,19,1,37,1,37,32,10,5
CLARK-WI-2020-2,1,1,2,0,NA,9,2,0,9,6,1,0,11,0,11,9,3,7
CLARK-WI-2020-3,4,2,6,0,NA,13,6,0,21,10,2,1,18,1,18,11,8,15
CLARK-WI-2020-4,7,7,8,0,NA,14,7,0,22,1,2,1,20,1,20,8,14,6
CLARK-WI-2020-5,10,10,11,0,NA,22,15,0,43,11,8,2,35,2,35,18,19,25
CLARK-WI-2020-6,6,6,6,0,NA,10,17,0,26,1,12,1,26,1,26,24,6,14
CLARK-WI-2020-7,6,3,4,1,NA,19,24,0,28,8,16,0,43,0,43,36,10,17
CLARK-WI-2020-8,7,8,5,0,NA,24,19,0,24,9,25,4,39,4,39,40,10,12
CLARK-WI-2020-9,4,3,2,0,NA,22,10,0,20,0,19,0,32,0,32,33,4,6
CLARKE-IA-2020-1,4,4,4,0,NA,11,10,0,28,10,3,0,21,0,21,24,4,19
CLARKE-IA-2020-10,2,1,2,0,NA,23,5,0,23,7,0,2,26,2,26,40,3,4
CLARKE-IA-2020-11,1,0,2,0,NA,15,8,0,18,6,2,1,22,1,22,25,4,11
CLARKE-IA-2020-12,3,2,3,0,NA,10,3,0,31,15,3,3,9,3,9,16,4,33
CLARKE-IA-2020-2,1,0,1,0,NA,6,2,0,22,17,6,0,8,0,8,20,3,24
CLARKE-IA-2020-3,4,2,3,0,NA,4,6,0,27,7,5,1,9,1,9,20,5,14
CLARKE-IA-2020-4,7,4,5,0,NA,9,7,0,12,2,1,2,14,2,14,15,8,2
CLARKE-IA-2020-5,5,4,6,0,NA,12,10,0,17,6,0,1,21,1,21,17,9,6
CLARKE-IA-2020-6,7,5,5,0,NA,9,4,0,20,19,0,4,9,4,9,21,7,18
CLARKE-IA-2020-7,0,1,1,0,NA,13,8,0,20,11,0,0,21,0,21,27,3,11
CLARKE-IA-2020-8,11,8,14,0,NA,18,15,0,37,8,2,3,30,3,30,20,19,15
CLARKE-IA-2020-9,7,5,8,0,NA,12,14,0,42,13,0,0,26,0,26,25,13,28
CLARKE-VA-2020-1,1,0,6,0,NA,7,12,0,24,8,2,2,17,2,17,19,8,19
CLARKE-VA-2020-10,3,3,11,0,NA,9,17,0,20,5,0,1,24,1,24,18,14,5
CLARKE-VA-2020-11,3,2,3,0,NA,10,7,0,7,5,3,0,15,0,15,22,4,4
CLARKE-VA-2020-12,5,6,4,0,NA,6,10,0,8,5,1,4,12,4,12,9,9,3
CLARKE-VA-2020-2,2,1,3,0,NA,19,7,0,38,6,3,1,25,1,25,25,6,22
CLARKE-VA-2020-3,2,1,4,0,NA,14,22,0,59,12,0,0,28,0,28,37,9,33
CLARKE-VA-2020-4,4,2,4,0,NA,8,10,0,21,4,4,0,17,0,17,11,9,12
CLARKE-VA-2020-5,1,1,7,0,NA,35,12,0,52,9,3,1,46,1,46,26,16,31
CLARKE-VA-2020-6,5,2,9,0,NA,14,16,0,19,11,3,1,29,1,29,20,15,12
CLARKE-VA-2020-7,4,3,11,0,NA,19,29,0,39,6,8,2,44,2,44,41,13,10
CLARKE-VA-2020-8,4,3,4,0,NA,9,17,0,10,1,5,0,26,0,26,23,8,1
CLARKE-VA-2020-9,3,8,11,0,NA,24,30,1,19,14,5,13,40,13,40,42,16,1
CLATSOP-OR-2020-1,29,74,44,0,NA,118,93,1,166,44,1,17,186,17,186,157,104,32
CLATSOP-OR-2020-10,22,44,24,2,NA,113,84,2,128,45,0,12,180,12,180,179,77,28
CLATSOP-OR-2020-11,19,35,21,0,NA,80,60,5,122,33,1,7,130,7,130,153,54,21
CLATSOP-OR-2020-12,19,48,19,0,NA,97,106,1,145,68,1,10,186,10,186,201,70,37
CLATSOP-OR-2020-2,39,67,44,1,NA,109,105,6,170,73,0,11,191,11,191,192,96,46
CLATSOP-OR-2020-3,29,48,27,0,NA,102,94,9,164,66,0,18,162,18,162,206,83,33
CLATSOP-OR-2020-4,24,44,34,0,NA,98,102,3,191,59,0,9,180,9,180,226,77,46
CLATSOP-OR-2020-5,27,54,33,0,NA,101,89,5,136,66,1,8,175,8,175,196,85,30
CLATSOP-OR-2020-6,22,37,37,0,NA,118,102,7,159,98,1,12,207,12,207,232,76,35
CLATSOP-OR-2020-7,38,59,50,0,NA,118,111,6,167,61,0,9,212,9,212,199,99,36
CLATSOP-OR-2020-8,18,45,27,0,NA,104,85,3,128,41,0,6,176,6,176,183,70,33
CLATSOP-OR-2020-9,26,42,19,0,NA,75,74,9,114,46,0,4,134,4,134,156,63,26
CLAY-AR-2020-1,1,2,5,0,NA,3,9,0,15,2,2,2,9,2,9,9,6,9
CLAY-AR-2020-10,1,4,4,0,NA,8,10,0,19,10,0,0,18,0,18,15,7,13
CLAY-AR-2020-11,0,0,7,0,NA,14,5,0,14,6,1,6,13,6,13,13,7,3
CLAY-AR-2020-12,2,2,1,0,NA,3,5,0,5,8,0,0,8,0,8,8,2,6
CLAY-AR-2020-2,1,3,1,0,NA,2,5,0,8,0,1,0,7,0,7,4,3,2
CLAY-AR-2020-3,1,4,1,0,NA,2,2,1,9,7,2,2,3,2,3,6,4,8
CLAY-AR-2020-4,0,1,5,0,NA,10,15,1,12,14,1,3,16,3,16,20,6,10
CLAY-AR-2020-5,1,4,2,0,NA,16,6,0,13,10,4,1,21,1,21,18,6,11
CLAY-AR-2020-6,1,1,1,0,NA,9,12,1,16,12,2,0,22,0,22,18,3,18
CLAY-AR-2020-7,1,1,1,0,NA,27,36,0,18,3,40,0,59,0,59,64,1,17
CLAY-AR-2020-8,1,6,4,0,NA,15,11,0,18,5,0,3,22,3,22,21,9,7
CLAY-AR-2020-9,0,2,0,0,NA,8,8,0,20,10,0,0,16,0,16,14,2,26
CLAY-IA-2020-1,12,7,7,0,NA,9,27,0,48,13,0,6,30,6,30,33,19,26
CLAY-IA-2020-10,1,14,7,0,NA,9,49,0,52,35,1,25,33,25,33,23,26,49
CLAY-IA-2020-11,3,3,7,0,NA,23,12,0,38,20,0,1,34,1,34,37,8,25
CLAY-IA-2020-12,2,2,3,0,NA,11,8,0,22,7,0,6,13,6,13,22,5,12
CLAY-IA-2020-2,4,2,5,0,NA,38,42,0,101,15,0,4,76,4,76,90,10,24
CLAY-IA-2020-3,12,4,5,0,NA,10,19,0,61,20,0,3,26,3,26,22,19,52
CLAY-IA-2020-4,4,4,2,0,NA,9,7,0,11,9,0,1,15,1,15,18,8,3
CLAY-IA-2020-5,7,4,9,0,NA,14,22,0,32,16,0,4,32,4,32,23,18,16
CLAY-IA-2020-6,5,8,6,0,NA,22,16,0,28,14,0,3,35,3,35,38,15,8
CLAY-IA-2020-7,3,1,3,0,NA,17,15,0,23,9,0,3,29,3,29,34,9,12
CLAY-IA-2020-8,3,5,5,0,NA,33,9,0,52,27,0,1,38,1,38,45,12,42
CLAY-IA-2020-9,6,3,12,0,NA,19,18,0,37,7,0,6,31,6,31,24,18,18
CLAY-KS-2020-1,4,12,4,0,NA,28,14,1,25,18,0,1,41,1,41,30,16,6
CLAY-KS-2020-10,5,9,38,0,NA,49,24,0,63,6,1,7,66,7,66,29,52,7
CLAY-KS-2020-11,1,2,4,0,NA,17,6,0,9,8,0,0,23,0,23,21,7,0
CLAY-KS-2020-12,4,7,4,0,NA,24,13,0,15,16,0,2,35,2,35,34,10,6
CLAY-KS-2020-2,2,16,2,0,NA,18,17,2,19,12,0,12,23,12,23,19,20,4
CLAY-KS-2020-3,2,5,15,0,NA,12,23,0,23,16,1,11,24,11,24,20,24,1
CLAY-KS-2020-4,5,3,5,0,NA,8,12,0,11,10,0,2,18,2,18,13,9,4
CLAY-KS-2020-5,30,27,21,0,NA,16,37,0,37,21,0,0,53,0,53,18,38,8
CLAY-KS-2020-6,13,14,11,0,NA,20,40,0,90,12,0,6,52,6,52,67,21,24
CLAY-KS-2020-7,6,9,8,0,NA,31,26,0,44,7,0,1,56,1,56,55,16,2
CLAY-KS-2020-8,8,12,8,0,NA,18,31,0,37,15,0,7,42,7,42,35,25,16
CLAY-KS-2020-9,1,2,5,0,NA,15,25,0,18,13,2,12,28,12,28,33,11,5
CLAY-KY-2020-1,9,17,8,1,NA,19,7,0,27,8,0,4,20,4,20,10,18,15
CLAY-KY-2020-10,0,0,0,0,NA,9,8,0,5,3,0,0,15,0,15,18,0,3
CLAY-KY-2020-11,1,1,1,0,NA,6,1,0,11,2,0,0,7,0,7,6,1,11
CLAY-KY-2020-12,0,0,0,0,NA,8,4,0,5,3,0,0,12,0,12,17,0,4
CLAY-KY-2020-2,1,1,1,2,NA,5,5,0,18,9,0,0,9,0,9,17,1,16
CLAY-KY-2020-3,2,2,2,0,NA,12,4,3,8,9,0,0,16,0,16,19,2,10
CLAY-KY-2020-4,3,3,3,0,NA,6,1,0,5,1,1,0,5,0,5,6,3,3
CLAY-KY-2020-5,0,7,0,0,NA,8,9,0,15,2,0,1,16,1,16,12,7,10
CLAY-KY-2020-6,0,1,0,1,NA,4,3,0,3,0,0,0,7,0,7,8,2,3
CLAY-KY-2020-7,1,3,1,0,NA,14,9,1,9,2,0,0,20,0,20,23,3,6
CLAY-KY-2020-8,0,7,1,0,NA,19,8,0,22,8,0,0,27,0,27,15,8,17
CLAY-KY-2020-9,2,2,2,1,NA,13,3,0,12,7,0,1,15,1,15,22,2,6
CLAY-MO-2020-1,51,53,64,0,NA,153,131,20,247,107,141,21,276,21,276,276,100,119
CLAY-MO-2020-10,30,31,46,0,NA,172,130,7,237,63,90,25,278,25,278,326,73,62
CLAY-MO-2020-11,31,35,40,0,NA,138,112,4,242,69,69,18,233,18,233,267,77,105
CLAY-MO-2020-12,37,33,36,0,NA,122,104,7,120,60,80,9,223,9,223,253,55,40
CLAY-MO-2020-2,22,18,25,0,NA,118,91,9,195,129,96,17,191,17,191,251,49,129
CLAY-MO-2020-3,31,19,22,0,NA,102,75,3,206,90,75,11,167,11,167,192,63,118
CLAY-MO-2020-4,30,24,24,2,NA,80,89,5,165,48,76,7,166,7,166,189,62,39
CLAY-MO-2020-5,41,25,48,7,NA,118,100,0,196,63,87,7,211,7,211,200,96,52
CLAY-MO-2020-6,57,50,52,0,NA,134,137,7,224,109,107,29,249,29,249,269,100,75
CLAY-MO-2020-7,49,42,53,0,NA,137,128,20,226,129,103,8,262,8,262,265,87,111
CLAY-MO-2020-8,86,76,85,0,NA,216,109,18,336,119,105,25,303,25,303,289,134,152
CLAY-MO-2020-9,32,36,46,0,NA,122,114,27,243,101,95,15,232,15,232,222,87,142
CLAY-SD-2020-1,3,0,5,0,NA,31,18,0,48,12,0,2,47,2,47,65,8,8
CLAY-SD-2020-10,10,9,11,0,NA,39,32,0,24,29,0,2,69,2,69,76,19,7
CLAY-SD-2020-11,5,5,10,0,NA,28,12,0,20,5,0,5,35,5,35,32,17,0
